PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 Population Source Population_gp category color cat_gp group
0.0745788 -0.12224 -0.0347723 -0.0387076 0.0346743 0.0027682 0.00138234 0.0166639 1.3394e-06 -0.00850442 IBS 1000G EUR 1000G 1 1000G 1000G_EUR
0.0719267 -0.117099 -0.0311989 -0.0382735 0.0340995 0.00191826 -0.00048988 0.014251 0.00186562 -0.00954935 IBS 1000G EUR 1000G 1 1000G 1000G_EUR
0.0719991 -0.119734 -0.0318042 -0.0384014 0.02981 0.000834097 -0.00294698 0.00541856 0.00516711 -0.000314371 IBS 1000G EUR 1000G 1 1000G 1000G_EUR
0.0712818 -0.119205 -0.033462 -0.0392597 0.0284873 0.000555018 0.00292471 0.0118968 -0.00587587 -0.000292892 IBS 1000G EUR 1000G 1 1000G 1000G_EUR
0.0747664 -0.120473 -0.0315149 -0.0379982 0.0305956 0.00490557 0.000439362 0.0101308 0.0082322 0.00518454 IBS 1000G EUR 1000G 1 1000G 1000G_EUR
0.0753188 -0.119612 -0.0330162 -0.0394831 0.031239 0.00509889 0.00524215 0.00869935 -0.00305247 -0.00321735 IBS 1000G EUR 1000G 1 1000G 1000G_EUR
0.0681537 -0.114863 -0.027452 -0.0350836 0.0278374 0.00317981 -0.000604275 0.0170196 -0.000920579 0.00425629 IBS 1000G EUR 1000G 1 1000G 1000G_EUR
0.0692924 -0.116191 -0.0284908 -0.0375714 0.0253023 -0.000235672 -0.00312078 0.00273656 0.00268295 0.00375681 IBS 1000G EUR 1000G 1 1000G 1000G_EUR
0.0595821 -0.111504 -0.0283818 -0.0359839 0.0330712 0.00386039 0.00313255 0.0143901 -0.000950864 -0.00188543 IBS 1000G EUR 1000G 1 1000G 1000G_EUR
0.0610354 -0.112522 -0.0306028 -0.0357086 0.0353539 0.00545419 0.0023818 0.0104456 -0.00297816 -0.00110626 IBS 1000G EUR 1000G 1 1000G 1000G_EUR
0.0674928 -0.113894 -0.0274769 -0.0313541 0.0344795 0.00650045 0.000310384 0.0181727 -0.000349258 -0.000876622 IBS 1000G EUR 1000G 1 1000G 1000G_EUR
0.0688292 -0.116363 -0.0286244 -0.0378021 0.0390669 0.00169788 0.00324427 0.0126353 -0.0034492 0.00335586 IBS 1000G EUR 1000G 1 1000G 1000G_EUR
0.0790031 -0.121598 -0.0365878 -0.0392524 0.0299549 0.00146625 0.00447184 0.0179121 -0.000388842 -0.0198759 IBS 1000G EUR 1000G 1 1000G 1000G_EUR
0.0781421 -0.124435 -0.0354545 -0.0402555 0.0346294 0.0066529 0.00179799 0.0143379 -0.0054007 -0.0207097 IBS 1000G EUR 1000G 1 1000G 1000G_EUR
0.0677641 -0.115432 -0.029435 -0.0372549 0.0285873 0.00101488 0.00278963 0.0115567 0.00627272 -0.000967886 IBS 1000G EUR 1000G 1 1000G 1000G_EUR
0.0687593 -0.116957 -0.0299486 -0.0396311 0.030911 0.00354604 -0.000452465 0.0115173 0.00539693 -0.00385948 IBS 1000G EUR 1000G 1 1000G 1000G_EUR
0.0687977 -0.116062 -0.0291502 -0.0380186 0.026663 0.00119665 0.00110731 0.0140748 -0.00925071 0.00662611 IBS 1000G EUR 1000G 1 1000G 1000G_EUR
0.0704125 -0.114711 -0.028542 -0.0355952 0.0292307 -0.000655685 -0.00244698 0.00719415 0.00391888 -0.00261747 IBS 1000G EUR 1000G 1 1000G 1000G_EUR
0.0688835 -0.115507 -0.028403 -0.0350809 0.031544 0.000868852 0.00189221 0.0102449 -0.00348971 0.00820255 IBS 1000G EUR 1000G 1 1000G 1000G_EUR
0.0704088 -0.117474 -0.0272558 -0.0366112 0.0320087 -0.00202503 -7.70198e-05 0.00410137 0.00282812 -0.00427594 IBS 1000G EUR 1000G 1 1000G 1000G_EUR
0.0742253 -0.119657 -0.0333944 -0.0391293 0.0334342 0.00414778 0.00329416 0.0108727 -0.00370343 0.000333037 IBS 1000G EUR 1000G 1 1000G 1000G_EUR
0.0727308 -0.1178 -0.0309369 -0.0369095 0.0319596 0.00393708 -4.95476e-05 0.00626643 -0.00452672 -0.00247371 IBS 1000G EUR 1000G 1 1000G 1000G_EUR
0.0708104 -0.112673 -0.0295178 -0.0387054 0.0384323 0.00277798 0.00144144 0.00802973 -0.00588112 0.000430095 IBS 1000G EUR 1000G 1 1000G 1000G_EUR
0.0698381 -0.115534 -0.0262056 -0.0353022 0.0346572 0.00376214 0.00147392 0.0118304 -0.00537123 0.00415641 IBS 1000G EUR 1000G 1 1000G 1000G_EUR
0.0720756 -0.120536 -0.0297096 -0.0387963 0.0320621 0.00357595 -0.00574972 0.0113751 -0.00258246 0.00352896 IBS 1000G EUR 1000G 1 1000G 1000G_EUR
0.0734833 -0.118964 -0.0276131 -0.0378287 0.0211911 0.000749916 -0.0026744 -0.00587072 0.00116243 -0.00346656 IBS 1000G EUR 1000G 1 1000G 1000G_EUR
0.0710884 -0.118328 -0.0295181 -0.0346008 0.0300908 0.000358484 0.0049472 0.00968354 0.00221494 -0.00582784 IBS 1000G EUR 1000G 1 1000G 1000G_EUR
0.0680896 -0.114901 -0.0278508 -0.0352748 0.0339775 0.00396151 0.00542923 0.00153354 0.00465086 -0.00926328 IBS 1000G EUR 1000G 1 1000G 1000G_EUR
0.0684527 -0.116466 -0.0286188 -0.0333535 0.0347117 0.000658122 0.00135112 0.0167307 -0.0045226 -0.00202552 IBS 1000G EUR 1000G 1 1000G 1000G_EUR
0.0704149 -0.114492 -0.0296999 -0.0364476 0.034415 0.00415306 0.0028039 0.00640203 0.00107433 -0.0116615 IBS 1000G EUR 1000G 1 1000G 1000G_EUR
0.0700893 -0.119502 -0.0332937 -0.0355151 0.0300379 0.00360823 -0.00304288 0.0035478 0.00375576 -0.00689518 IBS 1000G EUR 1000G 1 1000G 1000G_EUR
0.0760774 -0.121448 -0.0303954 -0.0369421 0.0298109 0.00226137 0.000509813 0.00846877 -0.00703362 0.00434667 IBS 1000G EUR 1000G 1 1000G 1000G_EUR
0.0717881 -0.119164 -0.0301034 -0.0368763 0.0304272 0.00183041 0.000240191 0.00830667 -0.00244848 -0.000750245 IBS 1000G EUR 1000G 1 1000G 1000G_EUR
0.0751715 -0.120936 -0.0317192 -0.0358815 0.0321373 0.00319233 -2.31485e-05 0.000467983 0.000950047 -0.0028292 IBS 1000G EUR 1000G 1 1000G 1000G_EUR
0.0782311 -0.115865 -0.0305072 -0.0353668 0.0319465 0.0013195 -2.61413e-05 0.00618517 -0.0058582 -0.0041184 IBS 1000G EUR 1000G 1 1000G 1000G_EUR
0.0758291 -0.115779 -0.0307813 -0.0380424 0.0277889 0.00359256 -0.00142185 0.00605483 0.00241 0.00099822 IBS 1000G EUR 1000G 1 1000G 1000G_EUR
0.0750592 -0.118767 -0.0299482 -0.0382491 0.031416 0.00114033 0.00252049 -0.00336261 -0.00397523 0.00945391 IBS 1000G EUR 1000G 1 1000G 1000G_EUR
0.0722292 -0.11715 -0.0312822 -0.0372817 0.030923 0.00600824 -0.00289004 0.0102658 -0.00267479 0.00366709 IBS 1000G EUR 1000G 1 1000G 1000G_EUR
0.0695035 -0.118476 -0.0300661 -0.036132 0.0294106 0.00136482 -0.00159765 0.0112805 0.00192413 -0.0046706 IBS 1000G EUR 1000G 1 1000G 1000G_EUR
0.0709032 -0.11548 -0.0304521 -0.0368568 0.0296471 0.00342836 0.00275803 0.00568185 -0.00246344 0.00238452 IBS 1000G EUR 1000G 1 1000G 1000G_EUR
0.0770201 -0.117692 -0.0285608 -0.0353026 0.024022 0.00113311 0.00430168 0.00718103 -0.00307526 -0.00172431 IBS 1000G EUR 1000G 1 1000G 1000G_EUR
0.0752612 -0.117873 -0.0296051 -0.0348926 0.0280354 0.00298509 0.00159413 0.00236001 -0.000315864 -0.00412662 IBS 1000G EUR 1000G 1 1000G 1000G_EUR
0.080718 -0.121985 -0.0328476 -0.0361848 -0.00657257 -0.0046706 -0.00139972 -0.0414189 0.0141757 -0.0125504 GBR 1000G EUR 1000G 1 1000G 1000G_EUR
0.0811369 -0.119284 -0.0288443 -0.0347946 -0.00737 -0.00136343 -0.00500499 -0.0372835 0.00250522 -0.00168216 GBR 1000G EUR 1000G 1 1000G 1000G_EUR
0.0803771 -0.122757 -0.0297935 -0.0365483 -0.0084353 -0.00272063 -0.00122543 -0.0417313 0.00734226 -0.000982846 GBR 1000G EUR 1000G 1 1000G 1000G_EUR
0.0751064 0.155241 -0.0172365 -0.0380337 0.0043873 -0.0487064 0.00037723 0.00106276 0.00143011 0.000604231 CDX 1000G EAS 1000G 1 1000G 1000G_nonEUR
0.0734649 0.150454 -0.0137673 -0.0358943 0.00533649 -0.0422805 0.002068 0.00140137 0.00128326 -0.00193898 CDX 1000G EAS 1000G 1 1000G 1000G_nonEUR
0.0740933 0.152411 -0.0159462 -0.0354184 0.00686913 -0.0464102 0.00177186 0.00352131 0.000355926 0.00203709 CDX 1000G EAS 1000G 1 1000G 1000G_nonEUR
0.0728302 0.151524 -0.0152822 -0.0358845 0.0055704 -0.0496798 0.00228611 0.00346128 0.00566657 0.00237592 CDX 1000G EAS 1000G 1 1000G 1000G_nonEUR
0.0733801 0.150822 -0.0204404 -0.0293327 0.00119211 -0.00784969 -0.00182012 -0.00344369 -0.00121284 -0.000942193 CDX 1000G EAS 1000G 1 1000G 1000G_nonEUR
0.0743332 0.153299 -0.0163762 -0.0360529 0.00565539 -0.0463666 -0.000879542 0.00280561 -0.00290553 0.000247326 CDX 1000G EAS 1000G 1 1000G 1000G_nonEUR
0.0744431 0.152834 -0.0178547 -0.0343525 0.0049285 -0.0434783 0.00125697 0.000672102 -0.000196235 -0.000782407 CDX 1000G EAS 1000G 1 1000G 1000G_nonEUR
0.0727712 0.150739 -0.0143724 -0.0355447 0.00381108 -0.0460848 0.00173365 0.00281178 -0.000118071 0.00110682 CDX 1000G EAS 1000G 1 1000G 1000G_nonEUR
0.0728701 0.152838 -0.0167676 -0.034266 0.00414061 -0.0415735 0.00369974 0.00162294 0.00200464 -0.00311614 CDX 1000G EAS 1000G 1 1000G 1000G_nonEUR
0.0750637 0.150511 -0.0145323 -0.0349341 0.00278389 -0.0441511 -0.000753129 0.0011136 0.000649591 -6.60032e-05 CDX 1000G EAS 1000G 1 1000G 1000G_nonEUR
0.0716626 0.152681 -0.0154609 -0.0374392 0.00642289 -0.0481474 0.00138804 0.00205948 0.00171082 -0.00105458 CDX 1000G EAS 1000G 1 1000G 1000G_nonEUR
0.0704113 0.15297 -0.0184965 -0.0377035 0.00607281 -0.0482347 0.000187752 0.000918935 -0.000305057 0.00368086 CDX 1000G EAS 1000G 1 1000G 1000G_nonEUR
0.0731523 0.152862 -0.0164269 -0.0361773 0.00575933 -0.0480256 -0.00209181 0.00318688 0.000962161 -0.000220233 CDX 1000G EAS 1000G 1 1000G 1000G_nonEUR
0.0740767 0.152687 -0.0169832 -0.0368194 0.00407709 -0.0423843 -0.00257836 0.00153424 0.00260787 -0.00264893 CDX 1000G EAS 1000G 1 1000G 1000G_nonEUR
0.0728892 0.151461 -0.0166612 -0.0363876 0.00657862 -0.0488783 0.00255596 0.00249698 0.00301338 -0.00131513 CDX 1000G EAS 1000G 1 1000G 1000G_nonEUR
0.0737852 0.150301 -0.016659 -0.0345938 0.00452758 -0.047198 0.00266567 0.00342807 -0.000151148 -0.000994295 CDX 1000G EAS 1000G 1 1000G 1000G_nonEUR
0.0743314 0.152576 -0.0181896 -0.0371728 0.00724851 -0.0504451 0.00091517 0.0034229 -0.00194378 0.00122793 CDX 1000G EAS 1000G 1 1000G 1000G_nonEUR
0.0730091 0.152963 -0.0162352 -0.0333829 0.00576912 -0.043865 0.000251943 0.00171144 0.0024108 -0.000470635 CDX 1000G EAS 1000G 1 1000G 1000G_nonEUR
0.0733 0.152004 -0.0161035 -0.0363784 0.0038279 -0.0412642 -0.000591894 0.00136105 -0.00223042 0.000558439 CDX 1000G EAS 1000G 1 1000G 1000G_nonEUR
0.0718022 0.150478 -0.0150435 -0.0353794 0.00345086 -0.0454984 -0.000688593 0.0026236 0.000285032 -0.000151915 CDX 1000G EAS 1000G 1 1000G 1000G_nonEUR
0.0729426 0.152497 -0.0160758 -0.0391149 0.00677979 -0.05077 0.00260388 0.000912384 0.00189644 -0.000240449 CDX 1000G EAS 1000G 1 1000G 1000G_nonEUR
0.0723958 0.152706 -0.014982 -0.0377798 0.00453194 -0.0475975 -0.000506279 0.00352947 0.00142755 -0.00207821 CDX 1000G EAS 1000G 1 1000G 1000G_nonEUR
0.0724202 0.14919 -0.0120863 -0.0323694 0.00468247 -0.0317879 0.000117809 0.0015911 -0.00057402 -0.000527406 KHV 1000G EAS 1000G 1 1000G 1000G_nonEUR
0.0726749 0.146811 -0.015975 -0.0337231 0.00492265 -0.0374376 -0.000298713 0.000423107 -0.00131661 6.42629e-05 KHV 1000G EAS 1000G 1 1000G 1000G_nonEUR
0.0718903 0.147333 -0.0150721 -0.0354976 0.00423686 -0.03858 0.00337825 0.00084997 -0.00298363 0.00208857 KHV 1000G EAS 1000G 1 1000G 1000G_nonEUR
0.0737597 0.149132 -0.0136832 -0.0336585 0.0055106 -0.0355751 0.00130588 0.0017489 0.00268556 0.00121144 KHV 1000G EAS 1000G 1 1000G 1000G_nonEUR
0.072555 0.148845 -0.0133481 -0.0322469 0.00535286 -0.0358349 -0.000501765 0.000682192 0.000322026 0.00236239 KHV 1000G EAS 1000G 1 1000G 1000G_nonEUR
0.0718883 0.148012 -0.0148067 -0.0331349 0.00319572 -0.0357969 0.00168143 0.00110246 -0.00159341 0.000998344 KHV 1000G EAS 1000G 1 1000G 1000G_nonEUR
0.0721952 0.148178 -0.0120011 -0.0349813 0.00321695 -0.0323335 0.00186339 0.00159703 -0.00127344 -0.00478058 KHV 1000G EAS 1000G 1 1000G 1000G_nonEUR
0.0714943 0.146208 -0.0114687 -0.031841 0.00350198 -0.0397961 -0.000436948 0.00109312 -0.00142337 0.00142698 KHV 1000G EAS 1000G 1 1000G 1000G_nonEUR
0.0716143 0.149206 -0.0122443 -0.032824 0.000780362 -0.0342029 -0.000617355 -0.000511169 -0.00109722 -0.00240903 KHV 1000G EAS 1000G 1 1000G 1000G_nonEUR
0.0731054 0.14538 -0.0125669 -0.0364795 0.00543447 -0.0373195 0.00361918 0.00308587 0.000669645 0.00189457 KHV 1000G EAS 1000G 1 1000G 1000G_nonEUR
0.07245 0.146729 -0.0167405 -0.0308728 0.0040341 -0.0331466 -0.00179742 7.63914e-05 -0.00122678 0.00166709 KHV 1000G EAS 1000G 1 1000G 1000G_nonEUR
0.0724046 0.151207 -0.0158993 -0.0333504 0.00463941 -0.0376268 0.00352188 0.0024813 -0.00211796 0.000760129 KHV 1000G EAS 1000G 1 1000G 1000G_nonEUR
0.0746322 0.148677 -0.0120827 -0.0347732 0.00242766 -0.0355313 0.00125852 0.00112348 -0.000594555 -0.000428654 KHV 1000G EAS 1000G 1 1000G 1000G_nonEUR
0.073721 0.149463 -0.0141792 -0.0319762 0.0044414 -0.0387066 0.000101652 0.00186885 -0.000983095 -0.000626111 KHV 1000G EAS 1000G 1 1000G 1000G_nonEUR
0.0714174 0.145548 -0.0127941 -0.0341015 0.00511677 -0.0366255 -0.000634721 0.00123721 -0.000179973 0.000267046 KHV 1000G EAS 1000G 1 1000G 1000G_nonEUR
0.0732988 0.149972 -0.0152141 -0.0329088 0.00515519 -0.0367294 -0.00187803 0.0020288 -0.00295755 0.000465554 KHV 1000G EAS 1000G 1 1000G 1000G_nonEUR
0.0732339 0.150271 -0.0136935 -0.035257 0.00387936 -0.0361135 6.16564e-05 0.00275408 0.000699414 -0.000156919 KHV 1000G EAS 1000G 1 1000G 1000G_nonEUR
0.0738949 0.149598 -0.0181155 -0.0342206 0.00399929 -0.035347 0.00168631 0.00122168 0.00216241 0.000235286 KHV 1000G EAS 1000G 1 1000G 1000G_nonEUR
0.0740149 0.151297 -0.0151829 -0.0320843 0.00661802 -0.0431601 -0.000311298 -0.00041181 0.000723647 0.000148949 KHV 1000G EAS 1000G 1 1000G 1000G_nonEUR
0.0744065 0.148078 -0.0122865 -0.0333345 0.00425953 -0.0320846 -0.00046226 -0.000993186 0.000606873 -0.000706501 KHV 1000G EAS 1000G 1 1000G 1000G_nonEUR
0.0727419 0.148676 -0.0129214 -0.0331634 0.00260463 -0.031926 0.000442312 0.000111666 -0.000751513 -0.00140157 KHV 1000G EAS 1000G 1 1000G 1000G_nonEUR
0.0744862 0.151395 -0.0163036 -0.0325438 0.00349186 -0.0343981 0.000763615 7.35737e-05 -0.00162302 -0.000612664 KHV 1000G EAS 1000G 1 1000G 1000G_nonEUR
0.0712379 0.150158 -0.0140423 -0.0342194 0.00551999 -0.0330596 -0.000552227 0.00130894 -0.000872354 -0.000673042 KHV 1000G EAS 1000G 1 1000G 1000G_nonEUR
0.0742925 0.149533 -0.0148772 -0.0357292 0.00293097 -0.0366335 0.000391072 0.00210986 -0.000800165 0.000852557 KHV 1000G EAS 1000G 1 1000G 1000G_nonEUR
0.0740888 0.145141 -0.0127571 -0.0317448 0.00503286 -0.0355691 -0.000384564 0.00175068 0.00137626 -0.000597161 KHV 1000G EAS 1000G 1 1000G 1000G_nonEUR
0.0726564 0.146558 -0.0147815 -0.0322805 0.00368128 -0.0326027 0.00188035 0.00113233 0.000137522 -0.00285886 KHV 1000G EAS 1000G 1 1000G 1000G_nonEUR
0.0760627 0.150744 -0.0148291 -0.0344972 0.00611853 -0.0400689 0.000674864 -0.000685936 -0.00131832 0.00121209 KHV 1000G EAS 1000G 1 1000G 1000G_nonEUR
0.0740796 0.150457 -0.0156923 -0.0342339 0.00151214 -0.0379487 0.000874992 0.00204667 0.000204057 -0.00181024 KHV 1000G EAS 1000G 1 1000G 1000G_nonEUR
0.0728962 0.149275 -0.0155075 -0.0334916 0.00504721 -0.0359721 -0.00206736 0.00136692 0.000348239 0.00192187 KHV 1000G EAS 1000G 1 1000G 1000G_nonEUR
0.0731109 0.148506 -0.0129787 -0.0332661 0.00332188 -0.0339181 0.00134017 0.00192164 0.000573671 -0.00127998 KHV 1000G EAS 1000G 1 1000G 1000G_nonEUR
0.0737501 0.148003 -0.0144674 -0.0314427 0.00281272 -0.0285634 -0.00295284 -0.000152679 0.000989667 0.00100766 KHV 1000G EAS 1000G 1 1000G 1000G_nonEUR
0.0741232 0.148028 -0.0156741 -0.034393 0.00495504 -0.034283 0.000174037 0.00349859 -1.20798e-05 0.00252059 KHV 1000G EAS 1000G 1 1000G 1000G_nonEUR
0.0728041 0.148388 -0.013767 -0.0312969 0.00525295 -0.033423 -0.000497479 0.00263945 0.00103075 0.00241519 KHV 1000G EAS 1000G 1 1000G 1000G_nonEUR
0.0726024 0.145882 -0.0136956 -0.0329655 0.00392129 -0.0354428 0.000333108 0.00102802 -0.00117423 0.000457442 KHV 1000G EAS 1000G 1 1000G 1000G_nonEUR
-0.156518 -0.0112506 -0.00541142 -0.00515532 -0.00301158 -0.00202512 -0.00347479 -0.00646702 -0.0112221 -0.000115115 ACB 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.0821395 0.00390114 0.0308994 0.00542714 -0.00259806 -0.00328513 -0.00640591 -0.00384943 -0.010434 -0.00799889 ACB 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.193317 0.000538887 -0.00342479 -0.00350148 -0.00336127 -0.000850783 -0.00647 -0.00447576 -0.0152686 0.000149382 ACB 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.161727 -0.0119137 -0.00661813 -0.00691317 -0.00443284 0.000696151 -0.00367217 -0.00790931 -0.0167858 -0.00178157 ACB 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.18581 -0.00336442 -0.00235301 -0.00159004 -0.00140305 -0.00101248 -0.0013027 -0.00321879 -0.0108059 -9.77842e-05 ACB 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.171764 -0.00922681 -0.00618308 -0.00411577 -0.00133214 0.000368995 -0.00605636 -0.0069003 -0.0145219 -0.00105091 ACB 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.194965 0.00184818 -0.0032185 -0.00168654 -0.000144266 -0.00150979 -0.00253432 -0.00167512 -0.010912 -0.00230985 ACB 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.166752 -0.00954405 -0.00708278 -0.00509246 -0.00128817 0.000246174 -0.00360338 -0.00671384 -0.0122737 -0.00301872 ACB 1000G AFR 1000G 1 1000G 1000G_nonEUR
0.0625575 0.023012 -0.0824479 0.147933 -0.00624286 -0.0050947 -0.00125069 -0.00585826 0.00193213 0.00173109 PEL 1000G AMR 1000G 1 1000G 1000G_nonEUR
0.0460493 0.00149796 -0.069221 0.11231 0.00206625 -0.00143636 -0.00689534 -0.000476959 -0.00340226 0.00229921 PEL 1000G AMR 1000G 1 1000G 1000G_nonEUR
-0.17921 -0.00454013 -0.00449672 -0.00676928 -0.00434155 -0.00315245 -0.000147626 -0.00607274 -0.0184891 -0.000836408 ACB 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.193888 0.00286155 -0.00249213 -0.00200399 -0.002686 -0.000505478 -0.00545796 -0.00382678 -0.0175269 -0.00244187 ACB 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.175283 -0.00779743 -0.00599304 -0.00420655 -0.00508088 0.000386683 -0.00565163 -0.00884124 -0.0114813 0.00059739 ACB 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.162444 -0.013655 -0.00503464 -0.00432915 -0.00147446 -0.00229324 -0.00703808 -0.00692234 -0.0154547 -0.0011316 ACB 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.181586 -0.00161533 -0.00428609 -0.00283786 -0.00330919 8.80557e-05 0.00172493 -0.00217845 -0.0118286 -0.00113737 ACB 1000G AFR 1000G 1 1000G 1000G_nonEUR
0.079113 0.0396989 -0.0956834 0.184125 -0.0154884 -0.0087612 -0.000741918 -0.015825 0.00248784 0.00785324 PEL 1000G AMR 1000G 1 1000G 1000G_nonEUR
0.0811527 0.0236058 -0.0871766 0.160151 -0.0065912 -0.0079682 -0.0035683 -0.00661398 0.00252745 0.00255411 PEL 1000G AMR 1000G 1 1000G 1000G_nonEUR
0.086805 0.058827 -0.105929 0.213321 -0.019564 -0.0103602 -0.00455868 -0.0140719 0.00247103 0.00303557 PEL 1000G AMR 1000G 1 1000G 1000G_nonEUR
0.0816699 0.0249185 -0.0879177 0.153299 -0.00638971 -0.00298141 -0.00241504 -0.00511873 -0.00031363 0.00375816 PEL 1000G AMR 1000G 1 1000G 1000G_nonEUR
0.0828789 0.0567252 -0.101715 0.202575 -0.0158443 -0.00958368 -0.00177195 -0.0119006 -0.000204673 0.00372638 PEL 1000G AMR 1000G 1 1000G 1000G_nonEUR
0.0512841 0.038778 -0.0758449 0.137634 -0.00970523 -0.00762548 -0.00214203 -0.00742813 -0.00305657 0.00435653 PEL 1000G AMR 1000G 1 1000G 1000G_nonEUR
0.0863432 0.0659731 -0.107609 0.210284 -0.0185908 -0.00948127 -0.00138748 -0.0138463 0.00385063 0.00243356 PEL 1000G AMR 1000G 1 1000G 1000G_nonEUR
0.0860546 0.0537124 -0.102695 0.202201 -0.0154085 -0.00999601 -0.00215106 -0.012244 0.000573301 0.00443729 PEL 1000G AMR 1000G 1 1000G 1000G_nonEUR
0.0814807 0.0262991 -0.0909601 0.172505 -0.00885012 -0.00532838 -0.00256949 -0.00927019 0.00213078 0.00537797 PEL 1000G AMR 1000G 1 1000G 1000G_nonEUR
0.0551805 0.0255694 -0.0738833 0.128212 -0.00606861 -0.00701133 -0.0014193 -0.00417333 -0.0023049 0.00433802 PEL 1000G AMR 1000G 1 1000G 1000G_nonEUR
0.079405 0.0160938 -0.0858598 0.152675 -0.00797137 -0.00933284 -0.00190942 -0.00973327 0.00344693 0.00302269 PEL 1000G AMR 1000G 1 1000G 1000G_nonEUR
0.0727747 0.00764714 -0.0774727 0.13542 -0.00279565 -0.00360506 -0.00298184 -0.00842867 0.000775475 0.00341163 PEL 1000G AMR 1000G 1 1000G 1000G_nonEUR
0.0828346 0.0634038 -0.105529 0.212937 -0.0181694 -0.00757881 -0.00178384 -0.012315 0.00242426 0.00352042 PEL 1000G AMR 1000G 1 1000G 1000G_nonEUR
0.0789748 0.0238075 -0.0886136 0.162481 -0.0106146 -0.00773076 -0.00564437 -0.00973998 0.00318383 0.000502499 PEL 1000G AMR 1000G 1 1000G 1000G_nonEUR
0.0666178 0.0403322 -0.0897507 0.168732 -0.0102292 -0.00496396 -0.00135493 -0.00698696 0.0038256 0.00253424 PEL 1000G AMR 1000G 1 1000G 1000G_nonEUR
0.0821503 0.0365647 -0.0920351 0.179099 -0.00950254 -0.00343017 -0.00349147 -0.0116316 0.00306969 0.00626502 PEL 1000G AMR 1000G 1 1000G 1000G_nonEUR
0.0770337 0.0799685 -0.0675407 0.0942895 -0.00621683 -0.00652192 -0.000609682 -0.00499185 -0.000421975 0.00314241 PEL 1000G AMR 1000G 1 1000G 1000G_nonEUR
0.081056 0.0280475 -0.0889254 0.161659 -0.00992861 -0.00450302 -0.00198154 -0.00677357 0.000158839 0.00432119 PEL 1000G AMR 1000G 1 1000G 1000G_nonEUR
0.072795 0.00200936 -0.0721836 0.119102 0.0011169 -0.000578806 -0.000253927 -0.000505234 -0.000690885 0.00223839 PEL 1000G AMR 1000G 1 1000G 1000G_nonEUR
0.032155 0.0394274 -0.0731414 0.13275 -0.00776027 -0.00575701 -0.00258011 -0.00868563 0.00119775 0.00527817 PEL 1000G AMR 1000G 1 1000G 1000G_nonEUR
0.0674522 0.0458227 -0.0917743 0.175627 -0.00966334 -0.00514865 -0.00357613 -0.0076578 0.00183717 0.0020335 PEL 1000G AMR 1000G 1 1000G 1000G_nonEUR
0.0778477 0.0620637 -0.0986867 0.202351 -0.0145676 -0.0052231 -0.00241816 -0.0108553 0.000935134 0.000606753 PEL 1000G AMR 1000G 1 1000G 1000G_nonEUR
0.0809496 0.0470008 -0.0967998 0.186608 -0.0119464 -0.00765849 -0.00236084 -0.0096071 0.00302402 0.000248187 PEL 1000G AMR 1000G 1 1000G 1000G_nonEUR
0.0838757 0.0502598 -0.0989424 0.192261 -0.0137045 -0.00786792 -0.00292375 -0.0119274 0.00311038 0.00308115 PEL 1000G AMR 1000G 1 1000G 1000G_nonEUR
-0.181977 -0.00671933 -0.00403719 -0.00329578 -0.00357936 -0.00155411 -0.00898687 -0.00263992 -0.0156683 -0.00089755 ACB 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.163418 -0.0108529 -0.00526161 -0.00384618 -0.000596634 -0.00507848 -0.00360833 -0.00717438 -0.015214 -0.00195011 ACB 1000G AFR 1000G 1 1000G 1000G_nonEUR
0.0863101 0.0649638 -0.102663 0.211986 -0.0171281 -0.00738029 -0.000691974 -0.0110827 0.00204954 0.00372365 PEL 1000G AMR 1000G 1 1000G 1000G_nonEUR
0.058034 0.00419324 -0.0692931 0.117558 -0.00255421 -0.00590593 0.0018979 -0.00248909 0.000789396 -0.000388275 PEL 1000G AMR 1000G 1 1000G 1000G_nonEUR
0.0782813 -0.000997705 -0.0792644 0.124366 -0.0017618 -0.0076778 -0.00230777 -0.00854977 0.000526353 0.00385813 PEL 1000G AMR 1000G 1 1000G 1000G_nonEUR
0.0851882 0.0594685 -0.102028 0.203158 -0.0162269 -0.00699417 -0.00408689 -0.0132977 0.00279987 0.00316043 PEL 1000G AMR 1000G 1 1000G 1000G_nonEUR
0.0807504 0.00519006 -0.0778028 0.131786 -0.00250273 -0.00381476 -0.00138855 -0.00774102 0.00209667 0.0056484 PEL 1000G AMR 1000G 1 1000G 1000G_nonEUR
